id,doc_id,title,context,question,answers,answer,context_len,question_len,answer_len,answer_start
mrc-0-004772,22221,에글린턴 웨스트역,"지하철 건설 취소에도 불구하고 에글린턴 애비뉴에 도시 철도에 대한 갈망은 사라지지 않았다. 에글린턴 연선은 인구 밀도가 높았고 버스는 항상 만원이였다. 버스 전용 차로가 설치되었지만 버스 속도를 높이는 데에는 별다른 효과를 보지 못하였다 이에 따라 2007년, 데이비드 밀러 토론토시장과 애덤 지엄브로니 토론토 교통국장은 토론토 곳곳에 경전철을 짓는 도시철도 계획안인 트랜싯 시티 (Transit City)를 발표하였다 이 계획에 따르면 에글린턴 애비뉴를 따라 케네디역에서 렌포스 드라이브와 토론토 피어슨 국제공항까지 경전철이 놓이는데 킬 스트리트에서 레이어드 드라이브까지는 지하로, 나머지 구간은 지상으로 건설된다\n\n토론토시의회는 트랜싯 시티 계획안을 지지하였으며 주정부 또한 예산 지원을 약속하였고 경전철 노선은 2010년에 착공을 앞두고 있었다 하지만 2010년 12월 1일 롭 포드 토론토시장이 새로 취임하면서 취임 첫 날에 트랜싯 시티를 취소하면서 공사 진행이 불투명해졌다 그러나 에글린턴 경전철은 이미 주정부 산하기관인 메트로링스가 공사를 이미 진행 중이였던 관계로 마음대로 취소할 수 없었고 시장과 메트로링스는 시장의 바람대로 경전철을 완전 지하화하기 위해 경전철을 재설계하기로 하였다",에글린턴 애비뉴에서 토론토 피어슨 국제공항까지 연결된 경전철의 건설계획이 발표된 해는?,"{'answer_start': [139], 'text': ['2007년']}",2007년,616,48,5,139
mrc-0-002003,8221,조선련봉총회사,"미국 월스트리트 저널은 금융정보업체 사야리 애널리틱스를 인용해 중국의 리맥과 북한의 조선련봉총회사가 2007년 합작 회사를 설립했으며 이후 북한의 핵무기 개발이 본격적으로 시작됐다고 지적했다.\n\n미국 월스트리트 저널에 따르면 중국 리맥과 조선민주주의인민공화국 조선련봉총회사의 합작회사는 현재 북한 평양에 본사를 두고 있다고 한다. \n\n이 업체는 탄탈륨, 니오븀, 지르코늄과 같은 희토류 광물 채취가 주력 사업인데, 이 업체가 캐내는 광물들은 스마트폰 같은 ICT 관련 제품 제조에도 쓰지만 원자로와 탄도미사일에도 사용할 수 있다고 한다.\n\n미국 월스트리트 저널에 따르면, 중국 리맥과 조선민주주의인민공화국 조선련봉총회사 간의 핵무기 개발 커넥션은 중국 업체가 미국 투자를 위해 미국 휴스턴에 계열사를 두고 있었기 때문이었다고 한다.\n\n미국 월스트리트 저널에 따르면, 리맥은 1953년 설립된 산업용 장비 제조업체로, 중국 공산당이 소유하고 있으며 2013년에는 미국을 경유해 캐나다산 원자로 발전 관련 장비를 수입하기도 했다고 한다.",리맥에 관련된 정보를 알린 언론은?,"{'answer_start': [422], 'text': ['월스트리트 저널']}",월스트리트 저널,530,19,8,422
mrc-0-004664,7769,난자,"난자(卵子, 란자)는 동물 암컷의 생식 세포이다. 난자를 나타내는 영어 낱말 ovum은 ""알""을 의미하는 라틴어인 ovum으로부터 유래하였다. \n\n난자는 난소라고 불리는 암컷의 생식샘에서 생산된다. 포유동물의 경우 평생 내보내는 모든 난자를 태어날 때부터 이미 가지고 있으며 난자형성 과정을 통해 성숙시킨다고 한다. 모든 새, 대부분의 어류, 파충류, 양서류와 같은 난생 동물의 경우, 난자는 보호 껍질을 구성하며, 수란관을 통해 체외로 배출된다. 난자는 조류의 경우 체내에서, 많은 어류의 경우 체외에서 정자에 의해 수정된다. 수정 후에는 배아가 형성되며, 알 내부에 저장된 영양분을 사용하며 성장하고, 이후 알에서 부화한다. (난생 동물의 알에 관해서는 알 항목을 참조.)\n\n 정자와 난자는 생식과 번식이라는 현상학 체계를 통틀어서 가장 중요한 DNA 를 지닌다. 난자는 세포질 및 미토콘드리아(또한 식물의 경우에는 엽록체)를 제공함으로써 유사분열을 하고, 마침내 수정을 통해 배반포를 형성한다. 반면 정자의 미토콘드리아는 난자에 의해서 파괴되므로 난자는 세포질 내의 미토콘드리아 및 엽록체와 같은 세포소기관을 홀로 공급한다고 한다. 미토콘드리아가 자기 자신의 DNA를 가지고 있다는 사실은 미토콘드리아 유전학 측면에서 볼 때 중요하게 생각할 수도 있으며, 이는 부계 및 모계 선조를 추적하는 데 사용될 수도 있을 것이다. 마찬가지로 자신의 DNA를 지닌 엽록체를 이용해서 식물의 선조를 추적하는 것 역시 가능하다.(* 이상은 미확정성에 기초한 불확실한 가설에 불과하며 현재 관련 학계의 반대 증명과 학설이 유력하다).\n\n인간 및 다른 태반 포유 동물 등의 태생 동물에서 난자는 체내에서 수정되고, 배반포 역시 태어날 때까지 자궁 속에서 자란다. 이 경우 영양분은 직접 모체로부터 받는다. 난자는 인체에서 가장 큰 세포이며, 일반적으로 어떠한 현미경 없이도 맨눈으로 관찰할 수 있다.\n\n난생 및 태생의 중간인 난태생 동물도 있다. 배반포가 난생의 경우처럼 알 속에서 영양분을 받으며 자라지만, 태어나기 직전 혹은 알이 모체를 떠나기 이전에 모체에서 부화하는 것이다. 일부 어류, 파충류와 많은 무척추동물이 이러한 방식을 사용한다.",조류의 난자는 어디에서 수정되는가?,"{'answer_start': [264], 'text': ['체내']}",체내,1090,19,2,264
mrc-1-001593,48854,혈통친왕,"프랑스의 앙시앵 레짐 및 부르봉 왕정복고기에 혈통친왕은 국왕의 직계가족 다음가는 서열에 있었다. ""혈통친왕(prince du sang)"" 또는 ""혈통여친왕(princesse du sang)""이라는 칭호는 카페가의 남계 후손으로서 프랑스의 아들딸이 아닌 이들만 사용할 수 있는 것으로 엄격히 제한되었다. 남성 혈통친왕은 왕실추밀원과 파리 고등법원에 자기 자리를 가졌으며, 대귀족들보다 우위에 있었다. 또한 혈통친왕들 중에서는 왕위 계승순위에 가까울수록 격이 높았다.\n\n발루아가 치세 말기에 종교적 갈등으로 인해 왕위를 놓고 갖은 암투가 벌어지면서, 혈통친왕은 왕가의 먼 친척으로만 제한되었다. 즉, 프랑스 국왕의 남계 직계에 있는 아들이나 손자는 제외되었고, 이들을 위해 프랑스의 아들딸이라는 혈통친왕보다 높은 칭호가 만들어졌다\n\n이론적으로는 카페 왕조의 모든 구성원이 혈통친왕 작위를 가져야 한다. 하지만 실제로는 루이 9세의 남계 후손들만이 혈통친왕으로 인정되었고, 이에 따라 발루아가나 부르봉가가 혈통친왕가에 해당되었다 예컨대, 프랑스 국왕들은 루이 7세의 후손인 쿠르트네 카페가는 혈통친왕으로 인정하지 않았다. 쿠르트네가는 지속적으로 부르봉 왕가에 자신들을 친척으로 인정해 주기를 탄원했지만 받아들여지지 않았다. 1662년, 몽마르트르 조약이 맺어지면서 부르봉가가 단절될 경우 로트링겐가가 프랑스 국왕위를 계승하기로 결정되었다. 쿠르트네가는 당연히 항의했다. 하지만 1715년 루이샤를 드 쿠르트네, 그 아들 샤를로저 드 쿠르트네, 그 형제 로저 쿠르트네가 번번히 혈통친왕 서임을 요청했지만 모두 묵살되었다. 로저는 쿠르트네 수도원장으로서 쿠르트네가의 마지막 남자 구성원이었다. 로저가 1733년 5월 5일 죽고, 그 누이인 엘렌 드 쿠르트네 드 보프레몽 후작부인이 1737년 왕에게 다시 탄원했다. 하지만 이 때는 여성 혈통친왕에 관한 내용을 궁정 문서에서 모두 삭제하라는 명령이 내려진 이후였다.\n\n부르봉 직계의 분가인 부르봉카렌시가도 혈통친왕가로 인정받지 못했고, 1530년 단절될 때까지 왕실추밀원에도 입각하지 못했다. 부르봉카렌시가는 장 1세 드 라마르슈 백작의 막내아들 장 드 카렌시 영주(1378년-1457년)의 후손이었다.\n\n1733년이 되면 정통성 있는 카페 왕조 구성원은 부르봉가 방돔파(샤를 드 방돔 공작의 후손) 밖에 남지 않았다. 방돔 공작의 장남 앙투안은 나바라 국왕을 지냈으며, 이후 프랑스와 스페인의 왕가, 그리고 오를레앙가의 조상이 된다. 한편 샤를 드 방돔 공작의 막내 루이 1세 드 콩데 친왕은 콩데 친왕가의 조상이 된다. 그리고 앙리 2세 드 콩데 친왕에서 갈라진 분가가 콩티가다.\n\n1714년 7월의 칙령으로 루이 14세는 자신의 서자인 멩 공작과 툴루즈 백작을 혈통친왕으로 인정하고, 다른 혈통친왕들과 함께 프랑스 왕위 계승권을 가진다고 선언했다. 파리 고등법원은 이를 거부했지만, 국왕은 고등법원에 친국하여 이를 관철시켰다. 1715년, 루이 14세가 죽자 고등법원은 섭정의 권리로서 같은 해 8월 18일에 위 칙령을 폐지시켰다. 루이 14세의 재상이 경고했던 바대로, 혈통친왕은 오로지 왕비를 통해 생산한 적자에게만 주어질 수 있었다.",혈통친왕보다 높은 칭호가 만들어진 시기는?,"{'answer_start': [263], 'text': ['발루아가 치세 말기']}",발루아가 치세 말기,1568,23,10,263
mrc-0-005348,5374,곤충,"지구의 큰 동물들은 자기 몸을 지탱하고 관성을 극복하는 것이 문제이지만 곤충들은 작은 몸으로 매우 성공한 집단으로 남아있다. 곤충의 몸이 작다는 것은 곤충의 근육(부피) 이(가) 단면의 넓이에 비해 작다는 것으로 이는 곤충의 근육이 매우 강력하다는 것이다.\n\n곤충은 튼튼한 외골격을 가지고 있는데, 외골격은 그들의 몸을 보호해주고, 몸을 마르지 않도록 하고, 날개까지 만들어 준다. 큐티클의 외골격은 절지동물의 몸에 발을 붙여주기도 하는데, 기본적으로 곤충의 다리는 속이 빈 원기둥과 같다. 물리학의 법칙에 따르면, 금속제 난간이나 알루미늄 의자 같은 것의 속이 비어져 있는 것과 같이 속이 비어있는 관은 같은 양의 재료로 만든 속이 찬 막대와 비교할 때 구부리거나 내리누르는 힘에 더 잘 견딜 수 있다. 외골격은 여러 가지 장점이 있지만, 곤충의 몸이 다른 동물에 비해 작을 수밖에 없는 치명적인 결점이 있다. 그것은 외골격이 몸과 함께 자라지 못한다는 것이다. 그 결과 곤충이 자라기 위해서는 다자란 외골격을 벗어야 한다. 다른 모든 절지동물도 이렇게 허물을 벗어야만 자랄 수 있다. 이 과정을 탈피라고 하는데, 탈피에는 한 가지 문제가 있다. 곤충이 허물벗기를 할 때 새 큐티클이 단단해지기 까지는 다소 시간이 걸린다. 이는 몸집이 작은 곤충에게는 그리 문제가 되지 않지만 몸집이 큰 곤충은 질량에 비례하는 중력이 작용하여 허물을 막 벗어버린 말랑말랑한 몸이 새 큐티클이 단단해지기 전에 파괴될 수 있다.",외골격으로 이루어진 곤충의 기관은?,"{'answer_start': [203], 'text': ['날개']}",날개,735,19,2,203
mrc-0-003876,46526,중화민국의 동성결혼,"2019년 2월 20일, 행정원은 사법원 석자 제748호 해석시행법을 발의하였다. 이 법안은 동성 부부간의 재산 상속권리·의료권·부양권 등 권리를 보장하며, 간통과 중혼 등 행위를 처벌하는 내용을 담았다. 이 법은 민법을 개정하는 것이 아닌 특별법으로 동성결혼을 허용하는 것이다. 이 법안은 2019년 2월 21일 행정원의 승인을 받은 후 입법원으로 보내졌다. 시대역량 소속의 린창쭤 입법원 의원은 2월 21일 동성결혼을 허용하기 위한 별개의 법안을 발의하였다. \n\n법무부는 국제결혼, 보조생식기술 등 해당 법안에 추가 개정이 요구된다고 밝혔다. 또한 해당 법안에서는 혼인 연령이 민법과 다르게 만 20세 이하는 부모의 동의를 받도록 요구하고 있다. 3월 5일 해당 법안은 2차 독회에서 찬성 29표 반대 24표로 통과되었다. 3월 14일 입법원은 또한 국민당과 동성결혼 반대파들의 주도로 '결혼'과 '배우자'라는 단어를 이성부부에게만 한정하도록 하자는 동성가족관계법안을 2차 독회로 통과시켰다. 또한 이 법안은 동성부부의 상속권에 제한을 두도록 하고 있다. 시대연량 정당은 해당 법안을 막으려 했지만 실패하였다. 동성부부 가족과 성소수자 인권 단체는 '반동성애적 법안'를 폐기하라며 입법원 앞에서 시위를 조직하였다. 국민당과 친민당이 발의한 동성가족관계법안과 동성결합관계법안은 최종적으로 표결에 부쳐지지 않았다. \n\n2019년 월 17일 입법원은 사법원 석자 제748호 해석시행법을 최종 승인하였다. 이에 중화민국은 아시아에서 최초로 동성결혼을 허용한 국가가 되었다. 국민당은 해당 법에 반대하였으나, 양심투표를 허용하였으며, 7명의 국민당 소속 입법원 의원이 찬성표를 던졌다. 행정원이 발의하여 입법원이 통과시킨 해당 법의 1-4조는 정부기관에 혼인신고를 할 수 있도록 허용하며, 사법원 판결에 따라 결혼을 정의내리고 있다. 또한 해당 법은 한 배우자의 생물학적 자녀에 대해 동성부부의 공동입양권이 있음을 명시한다. 이 법안은 5월 22일 차이잉원 중화민국 총통의 서명을 받아 2019년 5월 24일부터 공식적으로 발효하였다. \n\n중화민국의 섭외민사법률적용법에 의하면 중화민국 국적자는 동성결혼이 허용된 국가의 동성의 국적자와 혼인할 때애만 그 법적지위를 인정하도록 하고 있다.",3월 14일 입법원에 의해 2차 독회를 통과한 법안은 무엇인가요?,"{'answer_start': [480], 'text': ['동성가족관계법안']}",동성가족관계법안,1115,36,8,480
mrc-0-001684,53572,경엽수,"지중해 연안은 기온적으로는 조엽수림대와 거의 비슷하지만, 연강수량이 1,000mm 이하로 적은 편이며, 더욱이 대부분은 비가 내리므로 여름이 몹시 건조하다. 이 때문에 작고 딱딱한 잎을 가진 식물들이 비교적 키가 낮은 삼림을 이루면서 건조에 적응하고 있는데, 이러한 삼림을 '경엽수림'이라고 한다. 지중해 지방의 경엽수림에서는 털가시나무와 비슷한 호랑가시나무가 주종을 이룬다. 그러나 이러한 자연림이 남아 있는 곳은 아주 적으며, 거의 대부분은 코키페떡갈나무의 관목 군락으로 변화되어 있다.\n\n한편, 지중해 지역 이외의 경엽수림으로서, 북반구에서는 북위 35°주변에 분포되어 있는 미국캘리포니아의 채퍼랠(수풀 덤불)을 들 수 있다. 이 지역에도 호랑가시나무와 비슷한 딱딱한 상록의 잎을 가진 떡갈나무류가 많다. 또한, 애리조나 주의 산지에도 채퍼랠과 비슷한 엔시널이라는 경엽수림이 있는데, 이 곳에서는 애리조나떡갈나무 등이 숲을 이루고 있다, 한편, 남반구에는 칠레 중부의 발파라이소를 중심으로 리토레아(옻나무과)나 키라야(장미과)로 이루어진 경엽수림이 있으며, 고지에서는 이와 더불어 침엽수인 리보세드 루스가 함께 분포하고 있다.\n\n남아프리카의 케이프 지방, 오스트레일리아와 뉴질랜드에도 경엽수림이 분포되어 있다.",조엽수림대와 온도가 비슷한 지역은?,"{'answer_start': [0], 'text': ['지중해 연안']}",지중해 연안,628,19,6,0
mrc-0-000642,38754,퍼거슨 불온사태,"2014년 11월 24일 미주리주 세인트루이스 카운티 대배심이 대런 윌슨(28) 경관에 대해 기소할 만한 '상당한 근거가 없다'며 불기소 결정을 내렸다. 앞서브라운의 유족과 시위대는 윌슨 경관이 인종차별을 바탕으로 무고한 시민을 사살했다며 기소를 주장했었다. 반면 경찰 측은 브라운과 윌슨 경관이 순찰차에 몸싸움을 벌였다며 윌슨 경관의 정당방위를 주장했었다. 대배심의 경찰 측의 손을 들어주었다. \n\n버락 오바마 미국 대통령은 대배심의 불기소 결정이 내려진 직후 성명을 발표하여 '미국은 법의 지배 위에 세워진 국가인 만큼 이번 결정을 받아들일 필요가 있다'며 시위대를 진정시키고자 했다. 제이 닉슨 미주리 주지사는 소요 사태 확산을 막기 위해 주 방위군이 퍼거슨 시 주요 건물을 방어할 것이라고 밝혔고, 퍼거슨 시 교육청도 25일 학교에 휴교령을 내렸다\n\n퍼거슨 시의 일부 시위대는 불기소 결정에 분노하여 경찰차의 창문을 부수고 돌을 던지는 등 격렬한 행동을 표출하며 시위를 벌였다. 존 벨마 세인트루이스 카운티 경찰서장에 따르면, 시위가 폭력적으로 변하면서 경찰 차량 2대가 불탔고, 최소 10여채의 건물이 불타게 되었다. 이에 대응하기 위해 세인트루이스 카운티 경찰은 퍼거슨 시 경찰서 부근에 모여든 군중을 해산시키기 위해 최루탄을 발사하기까지 했다\n\n퍼거슨 시 뿐만 아니라 미국 주요 도시에서도 동시 다발적으로 시위가 벌어졌다. 대규모 흑인 사회가 있는 캘리포니아 주 오클랜드에서 수십명의 시위대가 베이 에어리어 지역의 주요 고속도로 통행을 막으면서 격렬한 시위를 벌였다. 뉴욕 타임스퀘어에서는 수백 명의 시위대가 ""흑인들의 생명도 귀중하다"", ""경찰 폭압"", ""인종주의가 살인자다"", ""정의가 없으면 평화도 없다"" 등의 문구가 쓰인 피켓을 들고 유니언스퀘어를 향해 행진했다. 로스앤젤레스(LA)에서는 50여 명 이상의 시위자들이 샌타모니카 고속도로를 행진했다. 시애틀의 일부 시위자는 시내 도로를 막고 그 위에 죽은 듯이 드러눕는 식으로 시위를 벌였다",퍼거슨 시의 무력 시위에 대응하기 위해 경찰이 사용한 물건은?,"{'answer_start': [636], 'text': ['최루탄']}",최루탄,991,34,3,636
mrc-0-001286,16871,김영달 (1934년),"경상북도 영덕군에 있는 가난한 농가에서 태어났다. 김영달의 가족은 가난 때문에 1937년에 만주로 이주하여 생활하였다. 그러나 형편은 나아지지 않았고 학교도 다닐 수 없을 만큼 극빈한 환경에서 성장하였다.\n\n태평양 전쟁 종전 후에야 학교를 다닐 수 있었다. 소학교를 마치고 중학교에 진학할 무렵 한국전쟁이 발발했다. 김영달은 이때 나이가 10대 중반이었으나 조선민주주의인민공화국을 지지하여 참전하였다. 어린 나이 때문에 잠시 대기한 끝에 1951년 8월에야 참전할 수 있었고 조선인민군 제12 사단 중기 중대원이 되었다. 전쟁 중인 1953년 7월에는 조선로동당에도 입당하였다.\n\n1957년에 공작원으로 남파되었다가 체포되었고 전향하지 않아 비전향 장기수가 되었다. 김영달은 대구형무소에 처음 수감되자 미인계를 동원한 전향 공작이 시도되기도 했다고 밝혔다. 대전교도소를 거쳐 1989년에 출소할 때까지 약 30년간 수감 생활을 하였다. 그 사이 한 차례 만기 출소했으나 사회안전법 제정으로 재수감되었기 때문이다.\n\n출소 후 1991년에 충청남도 논산시에서 만나 혼인한 부인과 함께 전라북도 부안군에 정착하여 생활하였다. 사진작가 신동필의 작품 모델이 되어, 난초를 기르는 모습이 《우리 다시 꼬옥 만나요》에 실리기도 했다. \n\n2000년 6·15 남북 공동선언에 의거해 조선민주주의인민공화국으로 송환되었다. 이때 부인은 대동하지 못하여 헤어지게 되었다. , 송환 후에는 평양에 정착하였고 다른 장기수들과 함께 조국통일상을 받았다.",김영달의 가족이 만주로 이사간 해는?,"{'answer_start': [44], 'text': ['1937년']}",1937년,752,20,5,44
mrc-0-002693,10834,필리포스 2세,"필리포스는 마케도니아의 아민타스 3세의 막내아들로 태어나 어린 시절 테베에 볼모로 잡혀있었다. 테베에서 그는 당시 그리스 최고의 전략가이자 장군이었던 에파미논다스에게서 군사와 외교기술을 배웠고 기원전 364년 마케도니아로 돌아왔다.\n\n기원전 359년 형 페르디카스 3세가 일리리아의 침입에 맞서 싸우다 전사하자 뒤를 이어 마케도니아의 왕위를 물려받았다.\n\n집권 초기 마케도니아는 위협하는 파이오니아와 트라키아의 침입을 받았고 아테나이는 마케도니아의 왕권을 주장하는 아르게우스의 도움을 주면서 마케도니아를 위협하고 있었다. 일단 필리포스는 외교적으로 파이오니아와 트라키아와는 협정을 맺어 물러나게 한 다음, 아테네의 중장보병 3,000명을 격파함으로써 잠시 숨을 돌렸다. 그 사이 그는 내부적으로 힘을 강화하는 데 힘썼는데 특히 마케도니아의 군사력 강화에 전력하였다. 그는 마케도니아의 노예 수를 대폭 줄여서 국가 재정을 안정시킨 후 채리엇 제도를 폐지하고 마케도니아 보병에 팔랑크스를 새로이 도입하여 기병대를 더욱 강화시키고 보병은 사리사라는 창과 방패로 무장시켰는데 사리사는 당시 주변 그리스 국가들의 군사들이 사용하는 것보다 훨씬 더 긴 창으로 기병을 상대하는 데 효과적이었다.",사리사에 취약했던 병종은?,"{'answer_start': [591], 'text': ['기병']}",기병,609,14,2,591
mrc-0-004681,7139,라마단,"라마단 기간에는 음식(음료와 식료), 흡연, 성행위 등이 모두 금지된다. 라마단 기간 동안 무슬림들은 폭력, 화, 시기, 탐욕, 중상 등을 삼감으로써 이슬람의 가르침을 따르고 서로 잘 지내고자 한다. 모든 음탕하고 반종교적인 행위 역시 금지된다.\n\n금지 사항들은 전통적으로 동틀녘에 햇살이 보이기 시작하는 순간부터 해가 수평선 아래로 완전히 저물 때까지 지켜진다. 이 시간을 각각 파즈르, 마그리브라 한다.\n\n다음과 같은 상황에 있는 사람들은 금식의 의무가 완화되지만, 라마단이 끝나면 라마단 기간 중에 금식을 하지 못한 일수를 반드시 채워야 한다.\n\n* 전쟁 중인 군인\n* 여행자 (특히 장거리 여행객)\n* 어린이, 노약자나 건강이 좋지 않은 사람\n* 임신 중이거나 수유 중인 여성\n* 월경 중인 여성\n* 중한 병자는 금식이 면제됨\n\n금식은 신자들에게 인내와 자제력을 가르치고 소외된 사람들을 되돌아 보게 하는 목적을 가지고 있다. 금식은 또한 신에 대한 순종을 나타내는 행위이다. 금식의 계율을 충실히 지킴으로써 개인적인 과실과 악행을 속죄하고 천국에 이르기 위해 노력하는 것이다. 금식 기간은 신앙을 공고히 할 수 있는 시간이 된다.",금식을 철저히 지키면 궁극적으로 가는곳은?,"{'answer_start': [544], 'text': ['천국']}",천국,594,23,2,544
mrc-0-002859,27840,요한 게오르크 폰 브란덴부르크 선제후,"브란덴부르크 쾰른안데어슈프레에서 요아힘 2세 헥토르어와 작센의 막달레네 사이에서 장남으로 태어났다. 1571년 아버지 요아힘 2세의 뒤를 이어 브란덴부르크 선제후에 취임했으며, 분열된 브란덴부르크를 정리한 뒤, 프로이센을 흡수하였다. 프로이센은 본래 폴란드의 속령이으로, 1568년 프로이센의 초대 공작 알브레히트 프로이센이 사망하자 알브레히트의 어린 아들인 알브레히트 2세 프리드리히의 후견인이자 섭정, 공동 통치자 역할을 수행했다.\n\n알브레히트 프로이센은 브란덴부르크선제후 알브레히트 3세 아킬레스의 손자이자 요한 게오르크의 할아버지인 요아힘 1세 네스토르의 사촌 동생이었다. 알브레히트 2세 프리드리히는 그보다 나이가 28세나 어렸으나 요한 게오르크에게는 당숙부 뻘이 되었다. 그는 모든 서류, 물자에 대한 절약정책을 꼼꼼히 단행하여 집사(Oekonom)라는 별명을 얻기도 했다. 한편 농민들을 희생시키면서 귀족과 지주들에게 특권을 주었기 때문에 귀족, 지주들의 지지를 받았다. 루터교 신봉자였던 그는 프랑스와 신성로마제국 각처, 그리고 오스트리아, 네덜란드 등에서 오는 프로테스탄트 망명객을 환영하고 보호하였으나, 이들 나라의 종교전쟁에 개입해달라는 프로테스탄트 제후국 군주나 귀족, 지식인들의 요청은 거절하였다.\n\n첫 부인 소피아에게서 요아힘 프리드리히를 얻었고, 1546년 소피아와의 사별 후 재혼한 두 번째 부인 안스바흐의 자비나는 친척인 호엔촐레른 가문 출신 안스바흐 후작 게오르크의 둘째 딸이었다.\n\n안스바흐 후작 게오르크 의 아버지는 안스바흐의 프리드리히 1세(1460-1536)로 그는 요한 게오르크의 고조 할아버지 알브레히트 3세 아킬레스의 아들이자 증조 할아버지 요한 치체로(1455-1499)의 동생이었다. 1598년 1월 18일 쾰른안데어슈프레에서 사망했다.",요아힘 프리드리히의 친할아버지 이름은?,"{'answer_start': [18], 'text': ['요아힘 2세']}",요아힘 2세,893,21,6,18
mrc-0-000826,41520,하나다 줏키,"줏키(十輝)라는 이름의 기원에 대해서는 밝혀진 바가 없고 조부인 하나다 키요테루에 의해서 지어진 이름이라는 것만이 알려져 있다.\n\n소년 시절부터 애니메이션을 좋아했고, 대학생 때에 애니메이션 각본가가 되기 위해 코야마 타카오의 제자가 되었다.\n\n대학 재학 중에는, 각본가로서 먹고 살기 어려울 것이라는 생각 때문에, 꾸준히 저금하고 절약적인 생활을 하게 되었다. 시나리오 라이터로서 생활할 수 없어서 다른 일에 손을 대고 그대로 일을 포기한 사람을 많이 봐왔기 때문에, 그렇게 되지 않으려는 생각을 하며 계획적인 저축을 했다고 한다. 대학 졸업 후, 실제로 각본가로서의 일이 없었기 때문에, 저금했던 돈을 사용하면서 생활하고 있었다. 본인은 프로로서 생활할 수 있는 상황을 ""운이 좋았던 것 ""이라고 말했다.\n\n각본가로서의 첫번째 일은 ""짱켄맨""이다.\n\n젊은 시절 ""용자 시리즈""의 기획 공모에 참가한 적이 있었지만, 제출했던 여러 기획안이 모두 채용되지 못 했다.\n\n1990년대 초에 아카호리 사토루 사무소에 들어간 것을 계기로, 업계에서 많은 것을 배웠다. 당시에 ""사쿠라 대전""의 문예도 했다.\n\n몇년 동안 일이 없는 시기가 이어졌지만 ""아베노바시 마법☆상점가""의 시리즈 구성에 참여한 무렵부터, 서서히 애니메이션 관련의 일이 늘고 있다고 말했다.\n\n애니메이션의 사정 상, 방송보다 훨씬 전에 각본을 쓰고 있기 때문에, 방송을 확인할 때 ""이번 화는 무슨 이야기였지?""라고 생각한 적도 있지만, 방송을 보면 어디가 오리지널의 부분이고, 어느 부분을 덧붙인 것인가 같은 기억이 되살아난다고 한다.\n\n각본에 관해서는 원래 시나리오가 데이터로서 있는 경우도 복사 붙여넣기는 절대 안 한다고 한다. 한 글자 한 구절을 제대로 손으로 치지 않으면, 그 작품에 따른 템포(구두점을 치는 방법도 포함), 대사 등이 잘 잡히지 않는다는 것을 이유로 들고 있다.\n\nTV 애니메이션에서는 주로 서브 라이터로서 아오시마 타카시가 참가한다.",줏키의 이름을 작명한 사람은 누구인가?,"{'answer_start': [32], 'text': ['조부인 하나다 키요테루']}",조부인 하나다 키요테루,983,21,12,32
mrc-0-004503,45333,주디카티,"피사-제노바의 사르데냐 확장|아라곤의 사르데냐 정복\n\n피사와 제노바는 11세기에 사르데냐를 정복하려던 이베리아의 무슬림 왕국인 데니아 타이파국에 대항하여 주디카티들을 지원하면서 주디카티들의 정치와 경제에 서서히 개입하기 시작하였다.\n\n13세기 중후반부터는 영토, 무역, 교황령, 주디체들의 수상들에 대한 제노바와 피사의 외교적 술책 때문에 로구도로, 갈루라, 칼라리의 주디카티의 자치성은 막을 내리게 되었다. 로구도로 주디카토는 제노바의 귀족 가문들인 도리아 가문과 말라스피나 가문에 의해 주디체의 영토가 직접적으로 지배를 받으며 사실상 멸망을 했다. 갈루라는 피사의 비스콘티 가문의 지배를 받았다. 칼리아리는 1258년에 피사-사르데냐 동맹에 의해 정복되었고 영토는 두 승전국들이 나눠가졌다.\n\n아르보레아는 가장 마지막까지 존재했었으며, 1323년과 1326년 사이 피사의 사르데냐 점거 지역(옛 갈루라와 칼리아리 주디카토 지역) 정복을 하려던 아라곤 연합왕국 동맹에 참여했다. 그러나 종주국과 사르데냐의 나머지 지역들의 합병에 대한 아라곤의 주장으로 위협을 받아, 마리아노 4세 다르보레아는 지배하의 아르보레아 주디카토는 1353년에 아라곤과의 동맹을 파기하고 도리아 가문과 함께 이베리아인들에 대한 전쟁을 선포하였다. 1368년 아르보레아는 칼리아리와 알게로등의 항구 도시들을 사르데냐 왕국으로부터 줄이고 나머지를 모두 합병시키며 사르데냐 섬에서 아라곤인들의 거의 다 몰아내고 공격적인 성공을 거두었다. 강화 조약으로 1388년에 아라곤에게 그들의 옛 영토들을 돌려주었지만, 긴장 상태는 계속되었다. 1391년에 브란칼레오네 도리아가 이끄는 아르보레아의 군대가 아르보레아에 종속시켜내면서 섬의 대부분을 다시 정복해냈다. 이 상태는 아르보레아 주디카토의 군대가 산루리 전투에서 아라곤에게 크게 패한 1409년까지 지속되었다.\n\n아르보레아 주디카토국은 마지막 주디체인 굴리엘모 3세 디 나르보나가 100,000 플로린에 아라곤에게 영토를 매각하면서 1420년에 막을 내렸다.",아르보레아 주디카토국의 마지막 왕은?,"{'answer_start': [943], 'text': ['굴리엘모 3세 디 나르보나']}",굴리엘모 3세 디 나르보나,1002,20,14,943
